timestamp, power.draw [W]
2026/07/17 18:38:08.998, 48.22 W
2026/07/17 18:38:09.998, 44.33 W
2026/07/17 18:38:10.998, 49.36 W
2026/07/17 18:38:11.998, 48.21 W
2026/07/17 18:38:12.998, 46.93 W
2026/07/17 18:38:13.998, 48.66 W
2026/07/17 18:38:14.998, 49.08 W
2026/07/17 18:38:15.999, 46.99 W
2026/07/17 18:38:16.999, 47.32 W
2026/07/17 18:38:17.999, 49.65 W
2026/07/17 18:38:18.999, 46.90 W
2026/07/17 18:38:19.999, 46.87 W
2026/07/17 18:38:20.999, 48.95 W
2026/07/17 18:38:22.000, 48.97 W
2026/07/17 18:38:23.000, 47.49 W
2026/07/17 18:38:24.000, 47.93 W
2026/07/17 18:38:25.000, 49.35 W
2026/07/17 18:38:26.000, 47.42 W
2026/07/17 18:38:27.000, 46.65 W
2026/07/17 18:38:28.000, 49.10 W
2026/07/17 18:38:29.001, 47.15 W
2026/07/17 18:38:30.001, 45.59 W
2026/07/17 18:38:31.001, 48.94 W
2026/07/17 18:38:32.001, 46.98 W
2026/07/17 18:38:33.001, 45.98 W
2026/07/17 18:38:34.001, 48.86 W
2026/07/17 18:38:35.001, 47.30 W
2026/07/17 18:38:36.002, 46.79 W
2026/07/17 18:38:37.002, 49.03 W
2026/07/17 18:38:38.002, 46.95 W
2026/07/17 18:38:39.002, 48.49 W
2026/07/17 18:38:40.002, 48.55 W
2026/07/17 18:38:41.002, 46.86 W
2026/07/17 18:38:42.002, 49.12 W
2026/07/17 18:38:43.002, 43.75 W
2026/07/17 18:38:44.003, 50.23 W
2026/07/17 18:38:45.003, 48.87 W
2026/07/17 18:38:46.003, 44.78 W
2026/07/17 18:38:47.003, 48.24 W
2026/07/17 18:38:48.003, 46.94 W
2026/07/17 18:38:49.003, 49.64 W
2026/07/17 18:38:50.003, 47.03 W
2026/07/17 18:38:51.003, 48.11 W
2026/07/17 18:38:52.004, 48.87 W
2026/07/17 18:38:53.004, 42.68 W
2026/07/17 18:38:54.004, 49.74 W
2026/07/17 18:38:55.004, 47.29 W
2026/07/17 18:38:56.004, 48.61 W
2026/07/17 18:38:57.004, 47.49 W
2026/07/17 18:38:58.004, 48.17 W
2026/07/17 18:38:59.005, 48.99 W
2026/07/17 18:39:00.005, 42.83 W
2026/07/17 18:39:01.005, 49.53 W
2026/07/17 18:39:02.005, 47.94 W
2026/07/17 18:39:03.005, 46.07 W
2026/07/17 18:39:04.005, 48.73 W
2026/07/17 18:39:05.005, 46.32 W
2026/07/17 18:39:06.005, 50.35 W
2026/07/17 18:39:07.006, 45.45 W
2026/07/17 18:39:08.006, 49.66 W
2026/07/17 18:39:09.006, 47.92 W
2026/07/17 18:39:10.006, 44.53 W
2026/07/17 18:39:11.006, 44.64 W
2026/07/17 18:39:12.006, 43.72 W
2026/07/17 18:39:13.006, 44.59 W
2026/07/17 18:39:14.007, 46.20 W
2026/07/17 18:39:15.007, 49.06 W
2026/07/17 18:39:16.007, 48.34 W
2026/07/17 18:39:17.007, 44.66 W
2026/07/17 18:39:18.007, 41.38 W
2026/07/17 18:39:19.007, 48.72 W
2026/07/17 18:39:20.007, 46.95 W
2026/07/17 18:39:21.007, 47.52 W
2026/07/17 18:39:22.007, 48.17 W
2026/07/17 18:39:23.008, 48.00 W
2026/07/17 18:39:24.008, 47.96 W
2026/07/17 18:39:25.008, 45.94 W
2026/07/17 18:39:26.008, 48.34 W
2026/07/17 18:39:27.008, 47.08 W
2026/07/17 18:39:28.008, 49.18 W
2026/07/17 18:39:29.008, 42.61 W
2026/07/17 18:39:30.008, 45.52 W
2026/07/17 18:39:31.009, 49.92 W
2026/07/17 18:39:32.009, 47.72 W
2026/07/17 18:39:33.009, 47.73 W
2026/07/17 18:39:34.009, 46.14 W
2026/07/17 18:39:35.009, 49.92 W
2026/07/17 18:39:36.009, 46.82 W
2026/07/17 18:39:37.009, 48.70 W
2026/07/17 18:39:38.009, 46.15 W
2026/07/17 18:39:39.010, 48.71 W
2026/07/17 18:39:40.010, 44.33 W
2026/07/17 18:39:41.010, 48.66 W
2026/07/17 18:39:42.010, 49.66 W
2026/07/17 18:39:43.010, 45.42 W
2026/07/17 18:39:44.010, 50.10 W
2026/07/17 18:39:45.010, 42.65 W
2026/07/17 18:39:46.010, 41.90 W
2026/07/17 18:39:47.010, 46.67 W
2026/07/17 18:39:48.010, 26.76 W
2026/07/17 18:39:49.010, 21.82 W
2026/07/17 18:39:50.011, 21.80 W
2026/07/17 18:39:51.011, 21.80 W
2026/07/17 18:39:52.011, 21.75 W
2026/07/17 18:39:53.011, 21.70 W
2026/07/17 18:39:54.011, 21.66 W
2026/07/17 18:39:55.011, 21.61 W
2026/07/17 18:39:56.011, 21.56 W
2026/07/17 18:39:57.011, 21.52 W
2026/07/17 18:39:58.011, 21.52 W
2026/07/17 18:39:59.011, 21.51 W
2026/07/17 18:40:00.012, 21.52 W
2026/07/17 18:40:01.012, 21.47 W
2026/07/17 18:40:02.012, 21.42 W
2026/07/17 18:40:03.012, 21.42 W
2026/07/17 18:40:04.012, 21.42 W
2026/07/17 18:40:05.012, 21.42 W
2026/07/17 18:40:06.012, 21.37 W
2026/07/17 18:40:07.012, 21.32 W
2026/07/17 18:40:08.012, 21.33 W
2026/07/17 18:40:09.013, 21.33 W
2026/07/17 18:40:10.013, 21.33 W
2026/07/17 18:40:11.013, 21.33 W
2026/07/17 18:40:12.013, 21.33 W
2026/07/17 18:40:13.013, 21.33 W
2026/07/17 18:40:14.013, 21.28 W
2026/07/17 18:40:15.013, 21.18 W
2026/07/17 18:40:16.013, 21.08 W
2026/07/17 18:40:17.014, 21.08 W
2026/07/17 18:40:18.014, 21.08 W
2026/07/17 18:40:19.014, 21.03 W
2026/07/17 18:40:20.014, 21.03 W
2026/07/17 18:40:21.014, 21.03 W
2026/07/17 18:40:22.014, 21.03 W
2026/07/17 18:40:23.014, 21.03 W
2026/07/17 18:40:24.015, 21.03 W
2026/07/17 18:40:25.015, 21.03 W
2026/07/17 18:40:26.015, 21.03 W
2026/07/17 18:40:27.015, 21.03 W
2026/07/17 18:40:28.015, 20.99 W
2026/07/17 18:40:29.015, 20.94 W
2026/07/17 18:40:30.015, 20.99 W
2026/07/17 18:40:31.015, 21.03 W
2026/07/17 18:40:32.015, 21.03 W
2026/07/17 18:40:33.015, 20.99 W
2026/07/17 18:40:34.016, 20.94 W
2026/07/17 18:40:35.016, 20.94 W
2026/07/17 18:40:36.016, 20.94 W
2026/07/17 18:40:37.016, 20.94 W
2026/07/17 18:40:38.016, 20.94 W
2026/07/17 18:40:39.016, 20.94 W
2026/07/17 18:40:40.016, 20.94 W
2026/07/17 18:40:41.016, 20.94 W
2026/07/17 18:40:42.016, 20.94 W
2026/07/17 18:40:43.017, 20.94 W
2026/07/17 18:40:44.017, 20.94 W
2026/07/17 18:40:45.017, 20.94 W
2026/07/17 18:40:46.017, 20.94 W
2026/07/17 18:40:47.017, 20.94 W
2026/07/17 18:40:48.017, 20.94 W
2026/07/17 18:40:49.017, 20.94 W
2026/07/17 18:40:50.017, 20.94 W
2026/07/17 18:40:51.017, 20.94 W
2026/07/17 18:40:52.018, 20.94 W
2026/07/17 18:40:53.018, 20.94 W
2026/07/17 18:40:54.018, 20.94 W
2026/07/17 18:40:55.018, 20.94 W
2026/07/17 18:40:56.018, 20.89 W
2026/07/17 18:40:57.018, 20.84 W
2026/07/17 18:40:58.018, 20.84 W
2026/07/17 18:40:59.018, 20.89 W
2026/07/17 18:41:00.018, 20.89 W
2026/07/17 18:41:01.018, 20.84 W
2026/07/17 18:41:02.019, 20.89 W
2026/07/17 18:41:03.019, 20.94 W
2026/07/17 18:41:04.019, 20.94 W
2026/07/17 18:41:05.019, 20.94 W
2026/07/17 18:41:06.019, 20.94 W
2026/07/17 18:41:07.019, 20.94 W
2026/07/17 18:41:08.019, 20.94 W
2026/07/17 18:41:09.019, 20.89 W
2026/07/17 18:41:10.019, 20.84 W
2026/07/17 18:41:11.019, 20.84 W
2026/07/17 18:41:12.019, 20.84 W
2026/07/17 18:41:13.020, 20.84 W
2026/07/17 18:41:14.020, 20.84 W
2026/07/17 18:41:15.020, 20.84 W
2026/07/17 18:41:16.020, 20.84 W
2026/07/17 18:41:17.020, 20.84 W
2026/07/17 18:41:18.020, 20.84 W
2026/07/17 18:41:19.020, 20.84 W
2026/07/17 18:41:20.020, 20.84 W
2026/07/17 18:41:21.020, 20.84 W
2026/07/17 18:41:22.021, 20.84 W
2026/07/17 18:41:23.021, 20.84 W
2026/07/17 18:41:24.021, 20.84 W
2026/07/17 18:41:25.021, 20.84 W
2026/07/17 18:41:26.021, 20.84 W
2026/07/17 18:41:27.021, 20.84 W
2026/07/17 18:41:28.021, 20.84 W
2026/07/17 18:41:29.021, 20.84 W
2026/07/17 18:41:30.021, 20.84 W
2026/07/17 18:41:31.022, 20.84 W
2026/07/17 18:41:32.022, 20.84 W
2026/07/17 18:41:33.022, 20.84 W
2026/07/17 18:41:34.022, 20.84 W
2026/07/17 18:41:35.022, 20.84 W
2026/07/17 18:41:36.022, 20.84 W
2026/07/17 18:41:37.022, 20.84 W
2026/07/17 18:41:38.023, 20.84 W
2026/07/17 18:41:39.023, 20.84 W
2026/07/17 18:41:40.023, 20.84 W
2026/07/17 18:41:41.023, 20.84 W
2026/07/17 18:41:42.023, 20.84 W
2026/07/17 18:41:43.023, 20.84 W
2026/07/17 18:41:44.023, 20.84 W
2026/07/17 18:41:45.023, 20.84 W
2026/07/17 18:41:46.023, 20.84 W
2026/07/17 18:41:47.024, 20.84 W
2026/07/17 18:41:48.024, 20.84 W
2026/07/17 18:41:49.024, 20.84 W
2026/07/17 18:41:50.024, 20.84 W
2026/07/17 18:41:51.024, 20.84 W
2026/07/17 18:41:52.024, 20.84 W
2026/07/17 18:41:53.024, 20.84 W
2026/07/17 18:41:54.024, 20.84 W
2026/07/17 18:41:55.024, 20.84 W
2026/07/17 18:41:56.024, 20.84 W
2026/07/17 18:41:57.025, 20.84 W
2026/07/17 18:41:58.025, 20.84 W
2026/07/17 18:41:59.025, 20.84 W
2026/07/17 18:42:00.025, 20.84 W
2026/07/17 18:42:01.025, 20.84 W
2026/07/17 18:42:02.025, 20.84 W
2026/07/17 18:42:03.025, 20.84 W
2026/07/17 18:42:04.026, 20.84 W
2026/07/17 18:42:05.026, 20.84 W
2026/07/17 18:42:06.026, 20.84 W
2026/07/17 18:42:07.026, 20.84 W
2026/07/17 18:42:08.026, 20.84 W
2026/07/17 18:42:09.026, 20.84 W
2026/07/17 18:42:10.026, 20.84 W
2026/07/17 18:42:11.026, 20.84 W
2026/07/17 18:42:12.027, 20.84 W
2026/07/17 18:42:13.027, 20.84 W
2026/07/17 18:42:14.027, 20.84 W
2026/07/17 18:42:15.027, 20.84 W
2026/07/17 18:42:16.027, 20.84 W
2026/07/17 18:42:17.027, 20.84 W
2026/07/17 18:42:18.027, 20.84 W
2026/07/17 18:42:19.028, 20.84 W
2026/07/17 18:42:20.028, 20.84 W
2026/07/17 18:42:21.028, 20.84 W
2026/07/17 18:42:22.028, 20.84 W
2026/07/17 18:42:23.028, 20.84 W
2026/07/17 18:42:24.028, 20.84 W
2026/07/17 18:42:25.028, 20.84 W
2026/07/17 18:42:26.028, 20.84 W
2026/07/17 18:42:27.028, 20.79 W
2026/07/17 18:42:28.029, 20.79 W
2026/07/17 18:42:29.029, 20.84 W
2026/07/17 18:42:30.029, 20.84 W
2026/07/17 18:42:31.029, 20.84 W
2026/07/17 18:42:32.029, 20.84 W
2026/07/17 18:42:33.029, 20.84 W
2026/07/17 18:42:34.029, 20.84 W
2026/07/17 18:42:35.029, 20.84 W
2026/07/17 18:42:36.029, 20.84 W
2026/07/17 18:42:37.030, 20.84 W
2026/07/17 18:42:38.030, 20.84 W
2026/07/17 18:42:39.030, 20.79 W
2026/07/17 18:42:40.030, 20.79 W
2026/07/17 18:42:41.030, 20.84 W
2026/07/17 18:42:42.030, 20.84 W
2026/07/17 18:42:43.031, 20.84 W
2026/07/17 18:42:44.031, 20.84 W
2026/07/17 18:42:45.031, 20.84 W
2026/07/17 18:42:46.031, 20.84 W
2026/07/17 18:42:47.031, 20.84 W
2026/07/17 18:42:48.031, 20.84 W
2026/07/17 18:42:49.031, 20.84 W
2026/07/17 18:42:50.032, 20.79 W
2026/07/17 18:42:51.032, 20.74 W
2026/07/17 18:42:52.032, 20.79 W
2026/07/17 18:42:53.032, 20.79 W
2026/07/17 18:42:54.032, 20.74 W
2026/07/17 18:42:55.032, 20.74 W
2026/07/17 18:42:56.032, 20.79 W
2026/07/17 18:42:57.032, 20.79 W
2026/07/17 18:42:58.033, 20.79 W
2026/07/17 18:42:59.033, 20.84 W
2026/07/17 18:43:00.033, 20.84 W
2026/07/17 18:43:01.033, 20.84 W
2026/07/17 18:43:02.033, 20.84 W
2026/07/17 18:43:03.033, 20.79 W
2026/07/17 18:43:04.034, 20.79 W
2026/07/17 18:43:05.034, 20.84 W
2026/07/17 18:43:06.034, 20.84 W
2026/07/17 18:43:07.034, 20.84 W
2026/07/17 18:43:08.034, 20.84 W
2026/07/17 18:43:09.034, 20.84 W
2026/07/17 18:43:10.034, 20.84 W
2026/07/17 18:43:11.034, 20.84 W
2026/07/17 18:43:12.034, 20.84 W
2026/07/17 18:43:13.035, 20.84 W
2026/07/17 18:43:14.035, 20.84 W
2026/07/17 18:43:15.035, 20.79 W
2026/07/17 18:43:16.035, 20.79 W
2026/07/17 18:43:17.035, 20.79 W
2026/07/17 18:43:18.035, 20.79 W
2026/07/17 18:43:19.035, 20.79 W
2026/07/17 18:43:20.036, 20.79 W
2026/07/17 18:43:21.036, 20.84 W
2026/07/17 18:43:22.036, 20.84 W
2026/07/17 18:43:23.036, 20.79 W
2026/07/17 18:43:24.036, 20.79 W
2026/07/17 18:43:25.036, 20.79 W
2026/07/17 18:43:26.036, 20.79 W
2026/07/17 18:43:27.036, 20.79 W
2026/07/17 18:43:28.037, 20.79 W
2026/07/17 18:43:29.037, 20.79 W
2026/07/17 18:43:30.037, 20.74 W
2026/07/17 18:43:31.037, 20.74 W
2026/07/17 18:43:32.037, 20.74 W
2026/07/17 18:43:33.037, 20.74 W
2026/07/17 18:43:34.037, 20.74 W
2026/07/17 18:43:35.037, 20.74 W
2026/07/17 18:43:36.038, 20.79 W
2026/07/17 18:43:37.038, 20.79 W
2026/07/17 18:43:38.038, 20.74 W
2026/07/17 18:43:39.038, 20.74 W
2026/07/17 18:43:40.038, 20.74 W
2026/07/17 18:43:41.038, 20.74 W
2026/07/17 18:43:42.038, 20.74 W
2026/07/17 18:43:43.038, 20.74 W
2026/07/17 18:43:44.039, 20.74 W
2026/07/17 18:43:45.039, 20.74 W
2026/07/17 18:43:46.039, 20.74 W
2026/07/17 18:43:47.039, 20.79 W
2026/07/17 18:43:48.039, 20.79 W
2026/07/17 18:43:49.039, 20.74 W
2026/07/17 18:43:50.039, 20.79 W
2026/07/17 18:43:51.039, 20.79 W
2026/07/17 18:43:52.039, 20.79 W
2026/07/17 18:43:53.040, 20.79 W
2026/07/17 18:43:54.040, 20.79 W
2026/07/17 18:43:55.040, 20.79 W
2026/07/17 18:43:56.040, 20.79 W
2026/07/17 18:43:57.040, 20.79 W
2026/07/17 18:43:58.040, 20.79 W
2026/07/17 18:43:59.040, 20.84 W
2026/07/17 18:44:00.040, 20.84 W
2026/07/17 18:44:01.040, 20.79 W
2026/07/17 18:44:02.040, 20.74 W
2026/07/17 18:44:03.041, 20.74 W
2026/07/17 18:44:04.041, 20.79 W
2026/07/17 18:44:05.041, 20.79 W
2026/07/17 18:44:06.041, 20.74 W
2026/07/17 18:44:07.041, 20.74 W
2026/07/17 18:44:08.041, 20.79 W
2026/07/17 18:44:09.041, 20.79 W
2026/07/17 18:44:10.041, 20.74 W
2026/07/17 18:44:11.042, 20.74 W
2026/07/17 18:44:12.042, 20.79 W
2026/07/17 18:44:13.042, 20.79 W
2026/07/17 18:44:14.042, 20.74 W
2026/07/17 18:44:15.042, 20.74 W
2026/07/17 18:44:16.042, 20.74 W
2026/07/17 18:44:17.042, 20.74 W
2026/07/17 18:44:18.042, 20.74 W
2026/07/17 18:44:19.043, 20.74 W
2026/07/17 18:44:20.043, 20.74 W
2026/07/17 18:44:21.043, 20.74 W
2026/07/17 18:44:22.043, 20.79 W
2026/07/17 18:44:23.043, 20.84 W
2026/07/17 18:44:24.043, 20.84 W
2026/07/17 18:44:25.043, 20.79 W
2026/07/17 18:44:26.043, 20.79 W
2026/07/17 18:44:27.044, 20.84 W
2026/07/17 18:44:28.044, 20.84 W
2026/07/17 18:44:29.044, 20.84 W
2026/07/17 18:44:30.044, 20.84 W
2026/07/17 18:44:31.044, 20.79 W
2026/07/17 18:44:32.044, 20.79 W
2026/07/17 18:44:33.044, 20.84 W
2026/07/17 18:44:34.044, 20.84 W
2026/07/17 18:44:35.045, 20.84 W
2026/07/17 18:44:36.045, 20.79 W
2026/07/17 18:44:37.045, 20.74 W
2026/07/17 18:44:38.045, 20.79 W
2026/07/17 18:44:39.045, 20.84 W
2026/07/17 18:44:40.045, 20.84 W
2026/07/17 18:44:41.045, 20.84 W
2026/07/17 18:44:42.045, 20.84 W
2026/07/17 18:44:43.046, 20.79 W
2026/07/17 18:44:44.046, 20.79 W
2026/07/17 18:44:45.046, 20.84 W
2026/07/17 18:44:46.046, 20.79 W
2026/07/17 18:44:47.046, 20.74 W
2026/07/17 18:44:48.046, 22.59 W
2026/07/17 18:44:49.046, 21.68 W
2026/07/17 18:44:50.047, 15.99 W
2026/07/17 18:44:51.047, 15.45 W
2026/07/17 18:44:52.047, 15.41 W
2026/07/17 18:44:53.047, 15.41 W
2026/07/17 18:44:54.047, 15.41 W
2026/07/17 18:44:55.047, 15.41 W
2026/07/17 18:44:56.047, 12.18 W
2026/07/17 18:44:57.048, 8.95 W
2026/07/17 18:44:58.048, 8.95 W
2026/07/17 18:44:59.048, 8.95 W
2026/07/17 18:45:00.048, 8.95 W
2026/07/17 18:45:01.048, 8.90 W
2026/07/17 18:45:02.048, 8.90 W
2026/07/17 18:45:03.048, 8.95 W
2026/07/17 18:45:04.048, 8.95 W
2026/07/17 18:45:05.048, 8.95 W
2026/07/17 18:45:06.049, 8.90 W
2026/07/17 18:45:07.049, 8.86 W
2026/07/17 18:45:08.049, 8.86 W
2026/07/17 18:45:09.049, 8.86 W
2026/07/17 18:45:10.049, 8.86 W
2026/07/17 18:45:11.049, 8.86 W
2026/07/17 18:45:12.049, 8.86 W
2026/07/17 18:45:13.050, 8.86 W
2026/07/17 18:45:14.050, 8.86 W
2026/07/17 18:45:15.050, 8.86 W
2026/07/17 18:45:16.050, 8.86 W
2026/07/17 18:45:17.050, 8.86 W
2026/07/17 18:45:18.050, 8.86 W
2026/07/17 18:45:19.050, 8.86 W
2026/07/17 18:45:20.050, 8.86 W
2026/07/17 18:45:21.051, 8.86 W
2026/07/17 18:45:22.051, 8.86 W
2026/07/17 18:45:23.051, 8.85 W
2026/07/17 18:45:24.051, 8.86 W
2026/07/17 18:45:25.051, 8.86 W
2026/07/17 18:45:26.051, 8.86 W
2026/07/17 18:45:27.051, 8.81 W
2026/07/17 18:45:28.051, 8.81 W
2026/07/17 18:45:29.051, 8.81 W
2026/07/17 18:45:30.052, 8.81 W
2026/07/17 18:45:31.052, 8.81 W
2026/07/17 18:45:32.052, 8.76 W
2026/07/17 18:45:33.052, 8.76 W
2026/07/17 18:45:34.052, 8.76 W
2026/07/17 18:45:35.052, 8.76 W
2026/07/17 18:45:36.052, 8.76 W
2026/07/17 18:45:37.052, 8.76 W
2026/07/17 18:45:38.052, 8.76 W
2026/07/17 18:45:39.053, 8.76 W
2026/07/17 18:45:40.053, 8.76 W
2026/07/17 18:45:41.053, 8.76 W
2026/07/17 18:45:42.053, 8.76 W
2026/07/17 18:45:43.053, 8.76 W
2026/07/17 18:45:44.053, 8.76 W
2026/07/17 18:45:45.053, 8.76 W
2026/07/17 18:45:46.053, 8.76 W
2026/07/17 18:45:47.053, 8.76 W
2026/07/17 18:45:48.054, 8.76 W
2026/07/17 18:45:49.054, 8.76 W
2026/07/17 18:45:50.054, 8.76 W
2026/07/17 18:45:51.054, 8.76 W
2026/07/17 18:45:52.054, 8.76 W
2026/07/17 18:45:53.054, 8.76 W
2026/07/17 18:45:54.054, 8.76 W
2026/07/17 18:45:55.054, 8.76 W
2026/07/17 18:45:56.054, 8.76 W
2026/07/17 18:45:57.054, 8.76 W
2026/07/17 18:45:58.055, 8.76 W
2026/07/17 18:45:59.055, 8.76 W
2026/07/17 18:46:00.055, 8.76 W
2026/07/17 18:46:01.055, 8.76 W
2026/07/17 18:46:02.055, 8.76 W
2026/07/17 18:46:03.055, 8.76 W
2026/07/17 18:46:04.055, 8.76 W
2026/07/17 18:46:05.055, 8.76 W
2026/07/17 18:46:06.055, 8.76 W
2026/07/17 18:46:07.056, 8.76 W
2026/07/17 18:46:08.056, 8.76 W
2026/07/17 18:46:09.056, 8.76 W
2026/07/17 18:46:10.056, 8.76 W
2026/07/17 18:46:11.056, 8.76 W
2026/07/17 18:46:12.056, 8.76 W
2026/07/17 18:46:13.056, 8.76 W
2026/07/17 18:46:14.056, 8.76 W
2026/07/17 18:46:15.056, 8.76 W
2026/07/17 18:46:16.056, 8.71 W
2026/07/17 18:46:17.057, 8.71 W
2026/07/17 18:46:18.057, 8.71 W
2026/07/17 18:46:19.057, 8.66 W
2026/07/17 18:46:20.057, 8.66 W
2026/07/17 18:46:21.057, 8.71 W
2026/07/17 18:46:22.057, 8.76 W
2026/07/17 18:46:23.057, 8.71 W
2026/07/17 18:46:24.057, 8.71 W
2026/07/17 18:46:25.058, 8.71 W
2026/07/17 18:46:26.058, 8.71 W
2026/07/17 18:46:27.058, 8.76 W
2026/07/17 18:46:28.058, 8.71 W
2026/07/17 18:46:29.058, 8.66 W
2026/07/17 18:46:30.058, 8.66 W
2026/07/17 18:46:31.058, 8.66 W
2026/07/17 18:46:32.058, 8.66 W
2026/07/17 18:46:33.059, 8.66 W
2026/07/17 18:46:34.059, 8.66 W
2026/07/17 18:46:35.059, 8.66 W
2026/07/17 18:46:36.059, 8.71 W
2026/07/17 18:46:37.059, 8.71 W
2026/07/17 18:46:38.059, 8.66 W
2026/07/17 18:46:39.059, 8.66 W
2026/07/17 18:46:40.059, 8.66 W
2026/07/17 18:46:41.059, 8.66 W
2026/07/17 18:46:42.060, 8.66 W
2026/07/17 18:46:43.060, 8.66 W
2026/07/17 18:46:44.060, 8.66 W
2026/07/17 18:46:45.060, 8.66 W
2026/07/17 18:46:46.060, 8.66 W
2026/07/17 18:46:47.060, 8.66 W
2026/07/17 18:46:48.060, 8.66 W
2026/07/17 18:46:49.060, 8.66 W
2026/07/17 18:46:50.061, 8.66 W
2026/07/17 18:46:51.061, 8.66 W
2026/07/17 18:46:52.061, 8.66 W
2026/07/17 18:46:53.061, 8.66 W
2026/07/17 18:46:54.061, 8.66 W
2026/07/17 18:46:55.061, 8.66 W
2026/07/17 18:46:56.061, 8.66 W
2026/07/17 18:46:57.061, 8.66 W
2026/07/17 18:46:58.061, 8.66 W
2026/07/17 18:46:59.062, 8.66 W
2026/07/17 18:47:00.062, 8.66 W
2026/07/17 18:47:01.062, 8.66 W
2026/07/17 18:47:02.062, 8.66 W
2026/07/17 18:47:03.062, 8.66 W
2026/07/17 18:47:04.062, 8.66 W
2026/07/17 18:47:05.062, 8.66 W
2026/07/17 18:47:06.062, 8.66 W
2026/07/17 18:47:07.063, 8.66 W
2026/07/17 18:47:08.063, 8.66 W
2026/07/17 18:47:09.063, 8.66 W
2026/07/17 18:47:10.063, 8.66 W
2026/07/17 18:47:11.063, 8.66 W
2026/07/17 18:47:12.063, 8.66 W
2026/07/17 18:47:13.063, 8.66 W
2026/07/17 18:47:14.063, 8.66 W
2026/07/17 18:47:15.064, 8.66 W
2026/07/17 18:47:16.064, 8.66 W
2026/07/17 18:47:17.064, 8.66 W
2026/07/17 18:47:18.064, 8.66 W
2026/07/17 18:47:19.064, 8.66 W
2026/07/17 18:47:20.064, 8.66 W
2026/07/17 18:47:21.064, 8.66 W
2026/07/17 18:47:22.064, 8.66 W
2026/07/17 18:47:23.064, 8.66 W
2026/07/17 18:47:24.065, 8.66 W
2026/07/17 18:47:25.065, 8.66 W
2026/07/17 18:47:26.065, 8.66 W
2026/07/17 18:47:27.065, 8.66 W
2026/07/17 18:47:28.065, 8.66 W
2026/07/17 18:47:29.065, 8.66 W
2026/07/17 18:47:30.065, 8.66 W
2026/07/17 18:47:31.065, 8.66 W
2026/07/17 18:47:32.065, 8.66 W
2026/07/17 18:47:33.066, 8.66 W
2026/07/17 18:47:34.066, 8.66 W
2026/07/17 18:47:35.066, 8.66 W
2026/07/17 18:47:36.066, 8.66 W
2026/07/17 18:47:37.066, 8.66 W
2026/07/17 18:47:38.066, 8.66 W
2026/07/17 18:47:39.066, 8.66 W
2026/07/17 18:47:40.066, 8.66 W
2026/07/17 18:47:41.067, 8.66 W
2026/07/17 18:47:42.067, 8.66 W
2026/07/17 18:47:43.067, 8.66 W
2026/07/17 18:47:44.067, 8.66 W
2026/07/17 18:47:45.067, 8.66 W
2026/07/17 18:47:46.067, 8.66 W
2026/07/17 18:47:47.067, 8.66 W
2026/07/17 18:47:48.067, 8.66 W
2026/07/17 18:47:49.067, 8.66 W
2026/07/17 18:47:50.068, 8.66 W
2026/07/17 18:47:51.068, 8.66 W
2026/07/17 18:47:52.068, 8.66 W
2026/07/17 18:47:53.068, 8.66 W
2026/07/17 18:47:54.068, 8.66 W
2026/07/17 18:47:55.068, 8.66 W
2026/07/17 18:47:56.068, 8.66 W
2026/07/17 18:47:57.068, 8.66 W
2026/07/17 18:47:58.069, 8.66 W
2026/07/17 18:47:59.069, 8.66 W
2026/07/17 18:48:00.069, 8.66 W
2026/07/17 18:48:01.069, 8.66 W
2026/07/17 18:48:02.069, 8.66 W
2026/07/17 18:48:03.069, 8.66 W
2026/07/17 18:48:04.069, 8.66 W
2026/07/17 18:48:05.069, 8.66 W
2026/07/17 18:48:06.069, 8.66 W
2026/07/17 18:48:07.069, 8.66 W
2026/07/17 18:48:08.070, 8.66 W
2026/07/17 18:48:09.070, 8.66 W
2026/07/17 18:48:10.070, 8.66 W
2026/07/17 18:48:11.070, 8.66 W
2026/07/17 18:48:12.070, 8.66 W
2026/07/17 18:48:13.070, 8.66 W
2026/07/17 18:48:14.070, 8.66 W
2026/07/17 18:48:15.070, 8.66 W
2026/07/17 18:48:16.070, 8.66 W
2026/07/17 18:48:17.070, 8.66 W
2026/07/17 18:48:18.071, 8.66 W
2026/07/17 18:48:19.071, 8.66 W
2026/07/17 18:48:20.071, 8.66 W
2026/07/17 18:48:21.071, 8.66 W
2026/07/17 18:48:22.071, 8.66 W
2026/07/17 18:48:23.071, 8.66 W
2026/07/17 18:48:24.071, 8.66 W
2026/07/17 18:48:25.072, 8.66 W
2026/07/17 18:48:26.072, 8.66 W
2026/07/17 18:48:27.072, 8.66 W
2026/07/17 18:48:28.072, 8.66 W
2026/07/17 18:48:29.072, 8.66 W
2026/07/17 18:48:30.072, 8.66 W
2026/07/17 18:48:31.072, 8.66 W
2026/07/17 18:48:32.072, 8.66 W
2026/07/17 18:48:33.072, 8.66 W
2026/07/17 18:48:34.073, 8.66 W
2026/07/17 18:48:35.073, 8.66 W
2026/07/17 18:48:36.073, 8.66 W
2026/07/17 18:48:37.073, 8.66 W
2026/07/17 18:48:38.073, 8.66 W
2026/07/17 18:48:39.073, 8.66 W
2026/07/17 18:48:40.073, 8.66 W
2026/07/17 18:48:41.073, 8.66 W
2026/07/17 18:48:42.074, 8.66 W
2026/07/17 18:48:43.074, 8.66 W
