timestamp, power.draw [W]
2026/07/24 14:04:01.529, 8.56 W
2026/07/24 14:04:02.529, 8.56 W
2026/07/24 14:04:03.529, 8.56 W
2026/07/24 14:04:04.529, 8.56 W
2026/07/24 14:04:05.529, 8.56 W
2026/07/24 14:04:06.529, 8.56 W
2026/07/24 14:04:07.529, 8.56 W
2026/07/24 14:04:08.529, 8.61 W
2026/07/24 14:04:09.529, 8.66 W
2026/07/24 14:04:10.530, 8.61 W
2026/07/24 14:04:11.530, 8.56 W
2026/07/24 14:04:12.530, 8.56 W
2026/07/24 14:04:13.530, 8.56 W
2026/07/24 14:04:14.530, 8.56 W
2026/07/24 14:04:15.530, 8.61 W
2026/07/24 14:04:16.530, 8.61 W
2026/07/24 14:04:17.530, 8.56 W
2026/07/24 14:04:18.531, 8.56 W
2026/07/24 14:04:19.531, 8.56 W
2026/07/24 14:04:20.531, 8.61 W
2026/07/24 14:04:21.531, 8.61 W
2026/07/24 14:04:22.531, 8.56 W
2026/07/24 14:04:23.531, 8.56 W
2026/07/24 14:04:24.531, 8.56 W
2026/07/24 14:04:25.531, 8.56 W
2026/07/24 14:04:26.532, 8.61 W
2026/07/24 14:04:27.532, 8.61 W
2026/07/24 14:04:28.532, 8.56 W
2026/07/24 14:04:29.532, 8.56 W
2026/07/24 14:04:30.532, 8.56 W
2026/07/24 14:04:31.532, 8.56 W
2026/07/24 14:04:32.532, 8.56 W
2026/07/24 14:04:33.532, 8.56 W
2026/07/24 14:04:34.533, 8.56 W
2026/07/24 14:04:35.533, 8.56 W
2026/07/24 14:04:36.533, 8.56 W
2026/07/24 14:04:37.533, 8.56 W
2026/07/24 14:04:38.533, 8.61 W
2026/07/24 14:04:39.533, 8.61 W
2026/07/24 14:04:40.533, 8.56 W
2026/07/24 14:04:41.533, 8.56 W
2026/07/24 14:04:42.534, 8.61 W
2026/07/24 14:04:43.534, 8.61 W
2026/07/24 14:04:44.534, 8.56 W
2026/07/24 14:04:45.534, 8.56 W
2026/07/24 14:04:46.534, 8.56 W
2026/07/24 14:04:47.534, 8.56 W
2026/07/24 14:04:48.534, 8.56 W
2026/07/24 14:04:49.534, 8.61 W
2026/07/24 14:04:50.534, 8.61 W
2026/07/24 14:04:51.534, 8.56 W
2026/07/24 14:04:52.534, 8.61 W
2026/07/24 14:04:53.535, 8.66 W
2026/07/24 14:04:54.535, 8.61 W
2026/07/24 14:04:55.535, 8.56 W
2026/07/24 14:04:56.535, 8.56 W
2026/07/24 14:04:57.535, 8.56 W
2026/07/24 14:04:58.535, 8.61 W
2026/07/24 14:04:59.535, 8.66 W
2026/07/24 14:05:00.535, 8.61 W
2026/07/24 14:05:01.535, 8.56 W
2026/07/24 14:05:02.535, 8.56 W
2026/07/24 14:05:03.535, 8.61 W
2026/07/24 14:05:04.536, 8.61 W
2026/07/24 14:05:05.536, 8.61 W
2026/07/24 14:05:06.536, 8.66 W
2026/07/24 14:05:07.536, 8.61 W
2026/07/24 14:05:08.536, 8.56 W
2026/07/24 14:05:09.536, 8.56 W
2026/07/24 14:05:10.536, 8.56 W
2026/07/24 14:05:11.536, 8.56 W
2026/07/24 14:05:12.536, 8.61 W
2026/07/24 14:05:13.537, 8.61 W
2026/07/24 14:05:14.537, 8.61 W
2026/07/24 14:05:15.537, 8.61 W
2026/07/24 14:05:16.537, 8.56 W
2026/07/24 14:05:17.537, 8.61 W
2026/07/24 14:05:18.537, 8.61 W
2026/07/24 14:05:19.537, 8.56 W
2026/07/24 14:05:20.537, 8.61 W
2026/07/24 14:05:21.537, 8.61 W
2026/07/24 14:05:22.538, 8.56 W
2026/07/24 14:05:23.538, 8.56 W
2026/07/24 14:05:24.538, 8.56 W
2026/07/24 14:05:25.538, 8.61 W
2026/07/24 14:05:26.538, 8.61 W
2026/07/24 14:05:27.538, 8.56 W
2026/07/24 14:05:28.538, 8.56 W
2026/07/24 14:05:29.538, 8.56 W
2026/07/24 14:05:30.538, 8.56 W
2026/07/24 14:05:31.538, 8.56 W
2026/07/24 14:05:32.539, 8.61 W
2026/07/24 14:05:33.539, 8.66 W
2026/07/24 14:05:34.539, 8.61 W
2026/07/24 14:05:35.539, 8.61 W
2026/07/24 14:05:36.539, 8.61 W
2026/07/24 14:05:37.539, 8.61 W
2026/07/24 14:05:38.539, 8.61 W
2026/07/24 14:05:39.539, 8.56 W
2026/07/24 14:05:40.539, 8.56 W
2026/07/24 14:05:41.540, 8.56 W
2026/07/24 14:05:42.540, 8.56 W
2026/07/24 14:05:43.540, 8.56 W
2026/07/24 14:05:44.540, 8.56 W
2026/07/24 14:05:45.540, 8.61 W
2026/07/24 14:05:46.540, 8.61 W
2026/07/24 14:05:47.540, 8.56 W
2026/07/24 14:05:48.540, 8.56 W
2026/07/24 14:05:49.540, 8.61 W
2026/07/24 14:05:50.540, 8.61 W
2026/07/24 14:05:51.541, 8.56 W
2026/07/24 14:05:52.541, 8.56 W
2026/07/24 14:05:53.541, 8.56 W
2026/07/24 14:05:54.541, 8.56 W
2026/07/24 14:05:55.541, 8.61 W
2026/07/24 14:05:56.541, 8.61 W
2026/07/24 14:05:57.541, 8.61 W
2026/07/24 14:05:58.541, 8.66 W
2026/07/24 14:05:59.542, 8.61 W
2026/07/24 14:06:00.542, 8.56 W
2026/07/24 14:06:01.542, 8.56 W
2026/07/24 14:06:02.542, 8.56 W
2026/07/24 14:06:03.542, 8.56 W
2026/07/24 14:06:04.542, 8.56 W
2026/07/24 14:06:05.542, 8.56 W
2026/07/24 14:06:06.543, 8.56 W
2026/07/24 14:06:07.543, 8.56 W
2026/07/24 14:06:08.543, 8.56 W
2026/07/24 14:06:09.543, 8.61 W
2026/07/24 14:06:10.543, 8.66 W
2026/07/24 14:06:11.543, 8.61 W
2026/07/24 14:06:12.543, 8.56 W
2026/07/24 14:06:13.543, 8.56 W
2026/07/24 14:06:14.544, 8.56 W
2026/07/24 14:06:15.544, 8.56 W
2026/07/24 14:06:16.544, 8.56 W
2026/07/24 14:06:17.544, 8.56 W
2026/07/24 14:06:18.544, 8.61 W
2026/07/24 14:06:19.544, 8.61 W
2026/07/24 14:06:20.544, 8.56 W
2026/07/24 14:06:21.544, 8.56 W
2026/07/24 14:06:22.545, 8.61 W
2026/07/24 14:06:23.545, 8.61 W
2026/07/24 14:06:24.545, 8.56 W
2026/07/24 14:06:25.545, 8.61 W
2026/07/24 14:06:26.545, 8.61 W
2026/07/24 14:06:27.545, 8.56 W
2026/07/24 14:06:28.545, 8.56 W
2026/07/24 14:06:29.545, 8.61 W
2026/07/24 14:06:30.545, 8.61 W
2026/07/24 14:06:31.546, 8.61 W
2026/07/24 14:06:32.546, 8.66 W
2026/07/24 14:06:33.546, 8.61 W
2026/07/24 14:06:34.546, 8.61 W
2026/07/24 14:06:35.546, 8.66 W
2026/07/24 14:06:36.546, 8.61 W
2026/07/24 14:06:37.546, 8.56 W
2026/07/24 14:06:38.546, 8.56 W
2026/07/24 14:06:39.546, 8.56 W
2026/07/24 14:06:40.546, 8.61 W
2026/07/24 14:06:41.547, 8.61 W
2026/07/24 14:06:42.547, 8.56 W
2026/07/24 14:06:43.547, 8.56 W
2026/07/24 14:06:44.547, 8.56 W
2026/07/24 14:06:45.547, 8.56 W
2026/07/24 14:06:46.547, 8.56 W
2026/07/24 14:06:47.547, 8.56 W
2026/07/24 14:06:48.547, 8.61 W
2026/07/24 14:06:49.548, 8.61 W
2026/07/24 14:06:50.548, 8.61 W
2026/07/24 14:06:51.548, 8.61 W
2026/07/24 14:06:52.548, 8.56 W
2026/07/24 14:06:53.548, 8.56 W
2026/07/24 14:06:54.548, 8.61 W
2026/07/24 14:06:55.548, 8.61 W
2026/07/24 14:06:56.548, 8.56 W
2026/07/24 14:06:57.548, 8.56 W
2026/07/24 14:06:58.548, 8.61 W
2026/07/24 14:06:59.548, 8.61 W
2026/07/24 14:07:00.549, 8.56 W
2026/07/24 14:07:01.549, 8.56 W
2026/07/24 14:07:02.549, 8.56 W
2026/07/24 14:07:03.549, 8.61 W
2026/07/24 14:07:04.549, 8.66 W
2026/07/24 14:07:05.549, 8.61 W
2026/07/24 14:07:06.549, 8.56 W
2026/07/24 14:07:07.549, 8.56 W
2026/07/24 14:07:08.549, 8.56 W
2026/07/24 14:07:09.550, 8.56 W
2026/07/24 14:07:10.550, 8.56 W
2026/07/24 14:07:11.550, 8.56 W
2026/07/24 14:07:12.550, 8.56 W
2026/07/24 14:07:13.550, 8.56 W
2026/07/24 14:07:14.550, 8.56 W
2026/07/24 14:07:15.550, 8.56 W
2026/07/24 14:07:16.550, 8.56 W
2026/07/24 14:07:17.550, 8.61 W
2026/07/24 14:07:18.551, 8.61 W
2026/07/24 14:07:19.551, 8.61 W
2026/07/24 14:07:20.551, 8.61 W
2026/07/24 14:07:21.551, 8.56 W
2026/07/24 14:07:22.551, 8.56 W
2026/07/24 14:07:23.551, 8.61 W
2026/07/24 14:07:24.551, 8.66 W
2026/07/24 14:07:25.551, 8.61 W
2026/07/24 14:07:26.552, 8.56 W
2026/07/24 14:07:27.552, 8.56 W
2026/07/24 14:07:28.552, 8.56 W
2026/07/24 14:07:29.552, 8.56 W
2026/07/24 14:07:30.552, 8.56 W
2026/07/24 14:07:31.552, 8.56 W
2026/07/24 14:07:32.552, 8.56 W
2026/07/24 14:07:33.552, 8.56 W
2026/07/24 14:07:34.552, 8.56 W
2026/07/24 14:07:35.553, 8.56 W
2026/07/24 14:07:36.553, 8.56 W
2026/07/24 14:07:37.553, 8.56 W
2026/07/24 14:07:38.553, 8.56 W
2026/07/24 14:07:39.553, 8.56 W
2026/07/24 14:07:40.553, 8.61 W
2026/07/24 14:07:41.553, 8.66 W
2026/07/24 14:07:42.554, 8.61 W
2026/07/24 14:07:43.554, 8.56 W
2026/07/24 14:07:44.554, 8.56 W
2026/07/24 14:07:45.554, 8.56 W
2026/07/24 14:07:46.554, 8.61 W
2026/07/24 14:07:47.554, 8.61 W
2026/07/24 14:07:48.554, 8.56 W
2026/07/24 14:07:49.554, 8.56 W
2026/07/24 14:07:50.554, 8.56 W
2026/07/24 14:07:51.555, 8.56 W
2026/07/24 14:07:52.555, 8.56 W
2026/07/24 14:07:53.555, 8.56 W
2026/07/24 14:07:54.555, 8.56 W
2026/07/24 14:07:55.555, 8.56 W
2026/07/24 14:07:56.555, 8.56 W
2026/07/24 14:07:57.555, 8.56 W
2026/07/24 14:07:58.555, 8.56 W
2026/07/24 14:07:59.555, 8.61 W
2026/07/24 14:08:00.555, 8.61 W
2026/07/24 14:08:01.556, 8.56 W
2026/07/24 14:08:02.556, 8.56 W
2026/07/24 14:08:03.556, 8.56 W
2026/07/24 14:08:04.556, 8.56 W
2026/07/24 14:08:05.556, 8.61 W
2026/07/24 14:08:06.556, 8.61 W
2026/07/24 14:08:07.556, 8.56 W
2026/07/24 14:08:08.557, 8.56 W
2026/07/24 14:08:09.557, 8.56 W
2026/07/24 14:08:10.557, 8.56 W
2026/07/24 14:08:11.557, 8.56 W
2026/07/24 14:08:12.557, 8.56 W
2026/07/24 14:08:13.557, 8.56 W
2026/07/24 14:08:14.557, 8.56 W
2026/07/24 14:08:15.557, 8.56 W
2026/07/24 14:08:16.557, 8.56 W
2026/07/24 14:08:17.558, 8.56 W
2026/07/24 14:08:18.558, 8.56 W
2026/07/24 14:08:19.558, 8.61 W
2026/07/24 14:08:20.558, 8.61 W
2026/07/24 14:08:21.558, 8.56 W
2026/07/24 14:08:22.558, 8.61 W
2026/07/24 14:08:23.558, 8.66 W
2026/07/24 14:08:24.558, 8.61 W
2026/07/24 14:08:25.558, 8.56 W
2026/07/24 14:08:26.558, 8.56 W
2026/07/24 14:08:27.559, 8.56 W
2026/07/24 14:08:28.559, 8.61 W
2026/07/24 14:08:29.559, 8.61 W
2026/07/24 14:08:30.559, 8.61 W
2026/07/24 14:08:31.559, 8.61 W
2026/07/24 14:08:32.559, 8.56 W
2026/07/24 14:08:33.559, 8.56 W
2026/07/24 14:08:34.559, 8.61 W
2026/07/24 14:08:35.560, 8.61 W
2026/07/24 14:08:36.560, 8.56 W
2026/07/24 14:08:37.560, 8.56 W
2026/07/24 14:08:38.560, 8.61 W
2026/07/24 14:08:39.560, 8.61 W
2026/07/24 14:08:40.560, 8.56 W
2026/07/24 14:08:41.560, 8.56 W
2026/07/24 14:08:42.560, 8.61 W
2026/07/24 14:08:43.560, 8.61 W
2026/07/24 14:08:44.561, 8.61 W
2026/07/24 14:08:45.561, 8.66 W
2026/07/24 14:08:46.561, 8.61 W
2026/07/24 14:08:47.561, 8.56 W
2026/07/24 14:08:48.561, 8.56 W
2026/07/24 14:08:49.561, 8.56 W
2026/07/24 14:08:50.561, 8.61 W
2026/07/24 14:08:51.561, 8.61 W
2026/07/24 14:08:52.561, 8.56 W
2026/07/24 14:08:53.562, 8.56 W
2026/07/24 14:08:54.562, 8.56 W
2026/07/24 14:08:55.562, 8.61 W
2026/07/24 14:08:56.562, 8.66 W
2026/07/24 14:08:57.562, 8.61 W
2026/07/24 14:08:58.562, 8.56 W
2026/07/24 14:08:59.562, 8.56 W
2026/07/24 14:09:00.562, 8.56 W
2026/07/24 14:09:01.562, 8.56 W
2026/07/24 14:09:02.563, 8.56 W
2026/07/24 14:09:03.563, 8.61 W
2026/07/24 14:09:04.563, 8.61 W
2026/07/24 14:09:05.563, 8.56 W
2026/07/24 14:09:06.563, 8.56 W
2026/07/24 14:09:07.563, 8.56 W
2026/07/24 14:09:08.563, 8.56 W
2026/07/24 14:09:09.563, 8.61 W
2026/07/24 14:09:10.563, 8.61 W
2026/07/24 14:09:11.564, 8.56 W
2026/07/24 14:09:12.564, 8.56 W
2026/07/24 14:09:13.564, 8.61 W
2026/07/24 14:09:14.564, 8.61 W
2026/07/24 14:09:15.564, 8.56 W
2026/07/24 14:09:16.564, 8.56 W
2026/07/24 14:09:17.564, 8.56 W
2026/07/24 14:09:18.564, 8.61 W
2026/07/24 14:09:19.565, 8.61 W
2026/07/24 14:09:20.565, 8.61 W
2026/07/24 14:09:21.565, 8.61 W
2026/07/24 14:09:22.565, 8.56 W
2026/07/24 14:09:23.565, 8.61 W
2026/07/24 14:09:24.565, 8.61 W
2026/07/24 14:09:25.565, 8.56 W
2026/07/24 14:09:26.565, 8.56 W
2026/07/24 14:09:27.566, 8.56 W
2026/07/24 14:09:28.566, 8.56 W
2026/07/24 14:09:29.566, 8.56 W
2026/07/24 14:09:30.566, 8.61 W
2026/07/24 14:09:31.566, 8.61 W
2026/07/24 14:09:32.566, 8.56 W
2026/07/24 14:09:33.566, 8.56 W
2026/07/24 14:09:34.567, 8.56 W
2026/07/24 14:09:35.567, 8.56 W
2026/07/24 14:09:36.567, 8.61 W
2026/07/24 14:09:37.567, 8.61 W
2026/07/24 14:09:38.567, 8.61 W
2026/07/24 14:09:39.567, 8.61 W
2026/07/24 14:09:40.567, 8.56 W
2026/07/24 14:09:41.567, 8.61 W
2026/07/24 14:09:42.567, 8.61 W
2026/07/24 14:09:43.567, 8.61 W
2026/07/24 14:09:44.568, 8.61 W
2026/07/24 14:09:45.568, 8.61 W
2026/07/24 14:09:46.568, 8.61 W
2026/07/24 14:09:47.568, 8.56 W
2026/07/24 14:09:48.568, 8.56 W
2026/07/24 14:09:49.568, 8.61 W
2026/07/24 14:09:50.568, 8.61 W
2026/07/24 14:09:51.568, 8.56 W
2026/07/24 14:09:52.568, 8.61 W
2026/07/24 14:09:53.568, 8.61 W
2026/07/24 14:09:54.568, 8.56 W
2026/07/24 14:09:55.569, 8.56 W
2026/07/24 14:09:56.569, 8.56 W
2026/07/24 14:09:57.569, 8.56 W
2026/07/24 14:09:58.569, 8.56 W
2026/07/24 14:09:59.569, 8.56 W
2026/07/24 14:10:00.569, 8.61 W
2026/07/24 14:10:01.569, 8.61 W
2026/07/24 14:10:02.569, 8.56 W
2026/07/24 14:10:03.570, 8.56 W
2026/07/24 14:10:04.570, 8.56 W
2026/07/24 14:10:05.570, 8.56 W
2026/07/24 14:10:06.570, 8.61 W
2026/07/24 14:10:07.570, 8.66 W
2026/07/24 14:10:08.570, 8.66 W
2026/07/24 14:10:09.570, 8.61 W
2026/07/24 14:10:10.570, 8.56 W
2026/07/24 14:10:11.570, 8.61 W
2026/07/24 14:10:12.570, 8.66 W
2026/07/24 14:10:13.571, 8.61 W
2026/07/24 14:10:14.571, 8.56 W
2026/07/24 14:10:15.571, 8.56 W
2026/07/24 14:10:16.571, 8.56 W
2026/07/24 14:10:17.571, 8.56 W
2026/07/24 14:10:18.571, 8.61 W
2026/07/24 14:10:19.571, 8.61 W
2026/07/24 14:10:20.571, 8.61 W
2026/07/24 14:10:21.572, 8.61 W
2026/07/24 14:10:22.572, 8.56 W
2026/07/24 14:10:23.572, 8.56 W
2026/07/24 14:10:24.572, 8.56 W
2026/07/24 14:10:25.572, 8.56 W
2026/07/24 14:10:26.572, 8.56 W
2026/07/24 14:10:27.572, 8.56 W
2026/07/24 14:10:28.573, 8.61 W
2026/07/24 14:10:29.573, 8.61 W
2026/07/24 14:10:30.573, 8.61 W
2026/07/24 14:10:31.573, 8.61 W
2026/07/24 14:10:32.573, 8.56 W
2026/07/24 14:10:33.573, 8.56 W
2026/07/24 14:10:34.573, 8.56 W
2026/07/24 14:10:35.573, 8.56 W
2026/07/24 14:10:36.574, 8.56 W
2026/07/24 14:10:37.574, 8.56 W
2026/07/24 14:10:38.574, 8.56 W
2026/07/24 14:10:39.574, 8.56 W
2026/07/24 14:10:40.574, 8.56 W
2026/07/24 14:10:41.574, 8.56 W
2026/07/24 14:10:42.574, 8.56 W
2026/07/24 14:10:43.574, 8.56 W
2026/07/24 14:10:44.575, 8.56 W
2026/07/24 14:10:45.575, 8.61 W
2026/07/24 14:10:46.575, 8.61 W
2026/07/24 14:10:47.575, 8.61 W
2026/07/24 14:10:48.575, 8.61 W
2026/07/24 14:10:49.575, 8.56 W
2026/07/24 14:10:50.575, 8.56 W
2026/07/24 14:10:51.575, 8.61 W
2026/07/24 14:10:52.575, 8.61 W
2026/07/24 14:10:53.575, 8.56 W
2026/07/24 14:10:54.575, 8.56 W
2026/07/24 14:10:55.576, 8.56 W
2026/07/24 14:10:56.576, 8.56 W
2026/07/24 14:10:57.576, 8.61 W
2026/07/24 14:10:58.576, 8.66 W
2026/07/24 14:10:59.576, 8.61 W
2026/07/24 14:11:00.576, 8.56 W
2026/07/24 14:11:01.576, 8.56 W
2026/07/24 14:11:02.576, 8.56 W
2026/07/24 14:11:03.576, 8.56 W
2026/07/24 14:11:04.576, 8.56 W
2026/07/24 14:11:05.577, 8.56 W
2026/07/24 14:11:06.577, 8.56 W
2026/07/24 14:11:07.577, 8.56 W
2026/07/24 14:11:08.577, 8.56 W
2026/07/24 14:11:09.577, 8.56 W
2026/07/24 14:11:10.577, 8.56 W
2026/07/24 14:11:11.577, 8.56 W
2026/07/24 14:11:12.577, 8.61 W
2026/07/24 14:11:13.577, 8.61 W
2026/07/24 14:11:14.578, 8.56 W
2026/07/24 14:11:15.578, 8.56 W
2026/07/24 14:11:16.578, 8.56 W
2026/07/24 14:11:17.578, 8.56 W
2026/07/24 14:11:18.578, 8.61 W
2026/07/24 14:11:19.578, 8.61 W
2026/07/24 14:11:20.578, 8.61 W
2026/07/24 14:11:21.578, 8.61 W
2026/07/24 14:11:22.579, 8.61 W
2026/07/24 14:11:23.579, 8.61 W
2026/07/24 14:11:24.579, 8.56 W
2026/07/24 14:11:25.579, 8.56 W
2026/07/24 14:11:26.579, 8.56 W
2026/07/24 14:11:27.579, 8.56 W
2026/07/24 14:11:28.579, 8.61 W
2026/07/24 14:11:29.580, 8.61 W
2026/07/24 14:11:30.580, 8.56 W
2026/07/24 14:11:31.580, 8.61 W
2026/07/24 14:11:32.580, 8.61 W
2026/07/24 14:11:33.580, 8.56 W
2026/07/24 14:11:34.580, 8.56 W
2026/07/24 14:11:35.580, 8.56 W
2026/07/24 14:11:36.581, 8.61 W
2026/07/24 14:11:37.581, 8.66 W
2026/07/24 14:11:38.581, 8.66 W
2026/07/24 14:11:39.581, 8.61 W
2026/07/24 14:11:40.581, 8.56 W
2026/07/24 14:11:41.581, 8.56 W
2026/07/24 14:11:42.581, 8.56 W
2026/07/24 14:11:43.581, 8.56 W
2026/07/24 14:11:44.581, 8.56 W
2026/07/24 14:11:45.581, 8.56 W
2026/07/24 14:11:46.582, 8.61 W
2026/07/24 14:11:47.582, 8.61 W
2026/07/24 14:11:48.582, 8.56 W
2026/07/24 14:11:49.582, 8.61 W
2026/07/24 14:11:50.582, 8.61 W
2026/07/24 14:11:51.582, 8.56 W
2026/07/24 14:11:52.582, 8.56 W
2026/07/24 14:11:53.582, 8.56 W
2026/07/24 14:11:54.582, 8.56 W
2026/07/24 14:11:55.583, 8.61 W
2026/07/24 14:11:56.583, 8.66 W
2026/07/24 14:11:57.583, 8.61 W
2026/07/24 14:11:58.583, 8.56 W
2026/07/24 14:11:59.583, 8.56 W
2026/07/24 14:12:00.583, 8.61 W
2026/07/24 14:12:01.583, 8.61 W
2026/07/24 14:12:02.583, 8.61 W
2026/07/24 14:12:03.584, 8.61 W
2026/07/24 14:12:04.584, 8.56 W
2026/07/24 14:12:05.584, 8.61 W
2026/07/24 14:12:06.584, 8.66 W
2026/07/24 14:12:07.584, 8.66 W
2026/07/24 14:12:08.584, 8.61 W
2026/07/24 14:12:09.584, 8.56 W
2026/07/24 14:12:10.584, 8.56 W
2026/07/24 14:12:11.585, 8.56 W
2026/07/24 14:12:12.585, 8.56 W
2026/07/24 14:12:13.585, 8.56 W
2026/07/24 14:12:14.585, 8.56 W
2026/07/24 14:12:15.585, 8.61 W
2026/07/24 14:12:16.585, 8.61 W
2026/07/24 14:12:17.585, 8.56 W
2026/07/24 14:12:18.585, 8.56 W
2026/07/24 14:12:19.586, 8.56 W
2026/07/24 14:12:20.586, 8.61 W
2026/07/24 14:12:21.586, 8.61 W
2026/07/24 14:12:22.586, 8.56 W
2026/07/24 14:12:23.586, 8.56 W
2026/07/24 14:12:24.586, 8.56 W
2026/07/24 14:12:25.586, 8.56 W
2026/07/24 14:12:26.587, 8.56 W
2026/07/24 14:12:27.587, 8.56 W
2026/07/24 14:12:28.587, 8.56 W
2026/07/24 14:12:29.587, 8.61 W
2026/07/24 14:12:30.587, 8.61 W
2026/07/24 14:12:31.587, 8.56 W
2026/07/24 14:12:32.587, 8.56 W
2026/07/24 14:12:33.587, 8.56 W
2026/07/24 14:12:34.588, 8.56 W
2026/07/24 14:12:35.588, 8.56 W
2026/07/24 14:12:36.588, 8.56 W
2026/07/24 14:12:37.588, 8.56 W
2026/07/24 14:12:38.588, 8.56 W
2026/07/24 14:12:39.588, 8.61 W
2026/07/24 14:12:40.588, 8.61 W
2026/07/24 14:12:41.588, 8.56 W
2026/07/24 14:12:42.588, 8.56 W
2026/07/24 14:12:43.588, 8.56 W
2026/07/24 14:12:44.589, 8.56 W
2026/07/24 14:12:45.589, 8.56 W
2026/07/24 14:12:46.589, 8.61 W
2026/07/24 14:12:47.589, 8.61 W
2026/07/24 14:12:48.589, 8.56 W
2026/07/24 14:12:49.589, 8.61 W
2026/07/24 14:12:50.589, 8.61 W
2026/07/24 14:12:51.589, 8.56 W
2026/07/24 14:12:52.589, 8.61 W
2026/07/24 14:12:53.589, 8.61 W
2026/07/24 14:12:54.590, 8.56 W
2026/07/24 14:12:55.590, 8.61 W
2026/07/24 14:12:56.590, 8.61 W
2026/07/24 14:12:57.590, 8.56 W
2026/07/24 14:12:58.590, 8.61 W
2026/07/24 14:12:59.590, 8.66 W
2026/07/24 14:13:00.590, 8.61 W
2026/07/24 14:13:01.590, 8.61 W
2026/07/24 14:13:02.590, 8.61 W
2026/07/24 14:13:03.590, 8.61 W
2026/07/24 14:13:04.591, 8.61 W
2026/07/24 14:13:05.591, 8.61 W
2026/07/24 14:13:06.591, 8.61 W
2026/07/24 14:13:07.591, 8.61 W
2026/07/24 14:13:08.591, 8.66 W
2026/07/24 14:13:09.591, 8.61 W
2026/07/24 14:13:10.591, 8.56 W
2026/07/24 14:13:11.591, 8.61 W
2026/07/24 14:13:12.592, 8.61 W
2026/07/24 14:13:13.592, 8.56 W
2026/07/24 14:13:14.592, 8.56 W
2026/07/24 14:13:15.592, 8.56 W
2026/07/24 14:13:16.592, 8.56 W
2026/07/24 14:13:17.592, 8.56 W
2026/07/24 14:13:18.592, 8.56 W
2026/07/24 14:13:19.592, 8.56 W
2026/07/24 14:13:20.592, 8.56 W
2026/07/24 14:13:21.593, 8.56 W
2026/07/24 14:13:22.593, 8.56 W
2026/07/24 14:13:23.593, 8.61 W
2026/07/24 14:13:24.593, 8.66 W
2026/07/24 14:13:25.593, 8.61 W
2026/07/24 14:13:26.593, 8.56 W
2026/07/24 14:13:27.593, 8.56 W
2026/07/24 14:13:28.593, 8.56 W
2026/07/24 14:13:29.593, 8.56 W
2026/07/24 14:13:30.593, 8.56 W
2026/07/24 14:13:31.594, 8.56 W
2026/07/24 14:13:32.594, 8.56 W
2026/07/24 14:13:33.594, 8.56 W
2026/07/24 14:13:34.594, 8.56 W
2026/07/24 14:13:35.594, 8.56 W
2026/07/24 14:13:36.594, 8.56 W
2026/07/24 14:13:37.594, 8.56 W
2026/07/24 14:13:38.594, 8.56 W
2026/07/24 14:13:39.594, 8.56 W
2026/07/24 14:13:40.594, 8.56 W
2026/07/24 14:13:41.595, 8.56 W
2026/07/24 14:13:42.595, 8.56 W
2026/07/24 14:13:43.595, 8.61 W
2026/07/24 14:13:44.595, 8.61 W
2026/07/24 14:13:45.595, 8.56 W
2026/07/24 14:13:46.595, 8.61 W
2026/07/24 14:13:47.595, 8.61 W
2026/07/24 14:13:48.595, 8.56 W
2026/07/24 14:13:49.595, 8.56 W
2026/07/24 14:13:50.596, 8.56 W
2026/07/24 14:13:51.596, 8.56 W
2026/07/24 14:13:52.596, 8.56 W
2026/07/24 14:13:53.596, 8.56 W
2026/07/24 14:13:54.596, 8.56 W
2026/07/24 14:13:55.596, 8.61 W
2026/07/24 14:13:56.596, 8.61 W
2026/07/24 14:13:57.596, 8.56 W
2026/07/24 14:13:58.596, 8.61 W
2026/07/24 14:13:59.597, 8.61 W
2026/07/24 14:14:00.597, 8.56 W
2026/07/24 14:14:01.597, 8.56 W
2026/07/24 14:14:02.597, 8.56 W
2026/07/24 14:14:03.597, 8.56 W
2026/07/24 14:14:04.597, 8.61 W
2026/07/24 14:14:05.597, 8.61 W
2026/07/24 14:14:06.597, 8.56 W
2026/07/24 14:14:07.597, 8.56 W
2026/07/24 14:14:08.597, 8.61 W
2026/07/24 14:14:09.598, 8.61 W
2026/07/24 14:14:10.598, 8.56 W
2026/07/24 14:14:11.598, 8.56 W
2026/07/24 14:14:12.598, 8.61 W
2026/07/24 14:14:13.598, 8.66 W
2026/07/24 14:14:14.598, 8.66 W
2026/07/24 14:14:15.598, 8.61 W
2026/07/24 14:14:16.598, 8.61 W
2026/07/24 14:14:17.598, 8.66 W
2026/07/24 14:14:18.598, 8.61 W
2026/07/24 14:14:19.599, 8.56 W
2026/07/24 14:14:20.599, 8.56 W
2026/07/24 14:14:21.599, 8.61 W
2026/07/24 14:14:22.599, 8.61 W
2026/07/24 14:14:23.599, 8.56 W
2026/07/24 14:14:24.599, 8.61 W
2026/07/24 14:14:25.599, 8.61 W
2026/07/24 14:14:26.599, 8.56 W
2026/07/24 14:14:27.599, 8.56 W
2026/07/24 14:14:28.599, 8.61 W
2026/07/24 14:14:29.599, 8.61 W
2026/07/24 14:14:30.600, 8.56 W
2026/07/24 14:14:31.600, 8.56 W
2026/07/24 14:14:32.600, 8.61 W
2026/07/24 14:14:33.600, 8.61 W
2026/07/24 14:14:34.600, 8.56 W
2026/07/24 14:14:35.600, 8.61 W
